-0.335,-0.975,0.725,-0.975,-0.335,0.725
-0.026,-0.949,0.835,-0.949,-0.026,0.835
-0.852,-0.528,-0.15,-0.852,-0.528,-0.15
-0.944,-0.781,-0.735,-0.944,-0.781,-0.735
0.024,0.006,-0.542,-0.542,0.006,0.024
-0.223,0.647,0.881,-0.223,0.647,0.881
-0.007,-0.633,0.415,-0.633,-0.007,0.415
-0.209,0.772,0.274,-0.209,0.274,0.772
-0.951,0.293,-0.26,-0.951,-0.26,0.293
0.02,-0.083,0.893,-0.083,0.02,0.893
0.374,0.002,0.023,0.002,0.023,0.374
-0.274,-0.309,-0.879,-0.879,-0.309,-0.274
-0.996,-0.304,-0.032,-0.996,-0.304,-0.032
0.446,0.13,0.578,0.13,0.446,0.578
-0.088,0.86,0.427,-0.088,0.427,0.86
-0.573,0.232,-0.021,-0.573,-0.021,0.232
-0.525,-0.617,-0.882,-0.882,-0.617,-0.525
-0.847,-0.172,0.498,-0.847,-0.172,0.498
0.597,-0.679,0.95,-0.679,0.597,0.95
-0.137,0.393,0.715,-0.137,0.393,0.715
0.066,0.295,0.021,0.021,0.066,0.295
-0.118,-0.137,0.956,-0.137,-0.118,0.956
-0.064,-0.814,-0.074,-0.814,-0.074,-0.064
0.466,-0.815,0.38,-0.815,0.38,0.466
0.602,0.945,0.51,0.51,0.602,0.945
-0.32,0.229,-0.821,-0.821,-0.32,0.229
-0.934,-0.293,0.966,-0.934,-0.293,0.966
0.854,0.961,0.725,0.725,0.854,0.961
-0.013,-0.108,0.4,-0.108,-0.013,0.4
-0.685,-0.177,-0.613,-0.685,-0.613,-0.177
0.839,0.365,-0.87,-0.87,0.365,0.839
0.764,0.866,0.353,0.353,0.764,0.866
0.119,-0.314,-0.387,-0.387,-0.314,0.119
-0.807,0.723,-0.186,-0.807,-0.186,0.723
0.066,-0.134,-0.545,-0.545,-0.134,0.066
0.849,0.046,0.293,0.046,0.293,0.849
0.488,-0.82,-0.835,-0.835,-0.82,0.488
0.52,-0.837,-0.545,-0.837,-0.545,0.52
0.602,0.932,-0.367,-0.367,0.602,0.932
-0.055,-0.697,0.068,-0.697,-0.055,0.068
-0.082,-0.763,-0.406,-0.763,-0.406,-0.082
-0.26,-0.46,0.536,-0.46,-0.26,0.536
-0.785,-0.609,0.686,-0.785,-0.609,0.686
-0.249,-0.848,-0.003,-0.848,-0.249,-0.003
-0.042,0.745,-0.876,-0.876,-0.042,0.745
-0.423,-0.645,0.624,-0.645,-0.423,0.624
-0.318,0.096,0.764,-0.318,0.096,0.764
-0.387,-0.616,-0.048,-0.616,-0.387,-0.048
0.131,-0.06,0.827,-0.06,0.131,0.827
0.239,0.281,-0.823,-0.823,0.239,0.281
0.667,0.027,-0.337,-0.337,0.027,0.667
-0.521,-0.832,-0.946,-0.946,-0.832,-0.521
-0.144,-0.617,0.593,-0.617,-0.144,0.593
-0.2,-0.692,0.978,-0.692,-0.2,0.978
-0.107,-0.749,0.32,-0.749,-0.107,0.32
-0.489,-0.427,-0.558,-0.558,-0.489,-0.427
-0.261,0.899,-0.661,-0.661,-0.261,0.899
0.614,0.841,-0.66,-0.66,0.614,0.841
0.185,-0.474,-0.132,-0.474,-0.132,0.185
-0.597,0.871,-0.032,-0.597,-0.032,0.871
0.353,-0.612,-0.869,-0.869,-0.612,0.353
-0.113,0.78,-0.708,-0.708,-0.113,0.78
-0.079,-0.574,0.485,-0.574,-0.079,0.485
0.269,-0.831,-0.71,-0.831,-0.71,0.269
-0.41,-0.29,0.536,-0.41,-0.29,0.536
-0.812,-0.284,-0.242,-0.812,-0.284,-0.242
-0.407,-0.466,0.863,-0.466,-0.407,0.863
-0.023,-0.994,-0.702,-0.994,-0.702,-0.023
0.703,0.791,0.562,0.562,0.703,0.791
-0.361,0.149,-0.839,-0.839,-0.361,0.149
0.632,-0.312,0.454,-0.312,0.454,0.632
-0.504,0.047,-0.489,-0.504,-0.489,0.047
0.499,0.998,0.776,0.499,0.776,0.998
-0.295,-0.237,-0.206,-0.295,-0.237,-0.206
-0.789,0.01,0.912,-0.789,0.01,0.912
-0.767,0.544,-0.229,-0.767,-0.229,0.544
-0.513,0.481,-0.689,-0.689,-0.513,0.481
0.334,-0.615,0.622,-0.615,0.334,0.622
-0.645,0.099,-0.26,-0.645,-0.26,0.099
0.593,-0.542,-0.062,-0.542,-0.062,0.593
0.14,-0.116,0.409,-0.116,0.14,0.409
-0.326,-0.697,0.286,-0.697,-0.326,0.286
0.657,-0.247,-0.784,-0.784,-0.247,0.657
-0.977,0.163,-0.942,-0.977,-0.942,0.163
0.771,0.719,0.004,0.004,0.719,0.771
-0.949,0.681,0.249,-0.949,0.249,0.681
0.095,-0.996,0.078,-0.996,0.078,0.095
-0.955,0.193,0.002,-0.955,0.002,0.193
-0.503,0.293,0.369,-0.503,0.293,0.369
0.291,0.696,0.994,0.291,0.696,0.994
0.712,0.087,-0.429,-0.429,0.087,0.712
-0.397,0.735,0.083,-0.397,0.083,0.735
0.084,0.807,-0.56,-0.56,0.084,0.807
0.855,-0.253,-0.753,-0.753,-0.253,0.855
-0.429,-0.059,-0.568,-0.568,-0.429,-0.059
0.033,0.368,-0.693,-0.693,0.033,0.368
0.234,0.828,-0.062,-0.062,0.234,0.828
0.778,0.489,0.667,0.489,0.667,0.778
-0.919,0.296,0.374,-0.919,0.296,0.374
0.847,0.764,-0.589,-0.589,0.764,0.847
0.215,0.672,0.59,0.215,0.59,0.672
0.284,-0.013,0.167,-0.013,0.167,0.284
-0.22,-0.404,-0.185,-0.404,-0.22,-0.185
0.201,-0.05,-0.678,-0.678,-0.05,0.201
0.801,0.68,-0.778,-0.778,0.68,0.801
0.887,-0.308,0.143,-0.308,0.143,0.887
0.882,0.108,-0.757,-0.757,0.108,0.882
-0.398,0.046,-0.866,-0.866,-0.398,0.046
-0.56,0.86,0.357,-0.56,0.357,0.86
0.082,-0.308,0.089,-0.308,0.082,0.089
0.305,-0.691,-0.775,-0.775,-0.691,0.305
-0.282,-0.684,-0.521,-0.684,-0.521,-0.282
-0.849,0.694,-0.862,-0.862,-0.849,0.694
-0.379,0.476,-0.749,-0.749,-0.379,0.476
-0.336,-0.888,-0.635,-0.888,-0.635,-0.336
0.596,-0.047,0.034,-0.047,0.034,0.596
-0.18,0.94,0.673,-0.18,0.673,0.94
-0.033,0.537,-0.566,-0.566,-0.033,0.537
-0.529,-0.811,0.084,-0.811,-0.529,0.084
0.671,-0.674,-0.802,-0.802,-0.674,0.671
-0.872,-0.977,0.432,-0.977,-0.872,0.432
0.12,-0.553,-0.867,-0.867,-0.553,0.12
-0.209,-0.828,-0.028,-0.828,-0.209,-0.028
-0.646,-0.777,0.353,-0.777,-0.646,0.353
-0.572,-0.018,-0.862,-0.862,-0.572,-0.018
0.005,-0.385,0.309,-0.385,0.005,0.309
0.438,0.438,0.945,0.438,0.438,0.945
0.703,-0.898,0.602,-0.898,0.602,0.703
0.31,0.207,0.787,0.207,0.31,0.787
0.462,-0.685,-0.374,-0.685,-0.374,0.462
0.066,-0.476,-0.236,-0.476,-0.236,0.066
0.412,-0.624,-0.77,-0.77,-0.624,0.412
-0.64,-0.563,0.654,-0.64,-0.563,0.654
-0.008,0.241,-0.65,-0.65,-0.008,0.241
-0.238,0.137,0.014,-0.238,0.014,0.137
0.23,-0.602,0.645,-0.602,0.23,0.645
0.896,-0.779,0.419,-0.779,0.419,0.896
-0.241,-0.967,0.228,-0.967,-0.241,0.228
-0.127,-0.127,0.603,-0.127,-0.127,0.603
-0.696,-0.538,-0.1,-0.696,-0.538,-0.1
-0.185,-0.735,-0.836,-0.836,-0.735,-0.185
-0.206,-0.545,-0.614,-0.614,-0.545,-0.206
0.491,-0.677,0.712,-0.677,0.491,0.712
0.798,-0.067,-0.062,-0.067,-0.062,0.798
-0.542,0.865,-0.051,-0.542,-0.051,0.865
0.532,-0.119,-0.895,-0.895,-0.119,0.532
-0.809,-0.667,-0.419,-0.809,-0.667,-0.419
-0.518,-0.127,-0.08,-0.518,-0.127,-0.08
-0.081,0.461,0.412,-0.081,0.412,0.461
0.174,-0.29,-0.629,-0.629,-0.29,0.174
-0.293,0.473,0.012,-0.293,0.012,0.473
0.001,0.481,0.388,0.001,0.388,0.481
0.127,-0.08,0.884,-0.08,0.127,0.884
0.314,-0.219,-0.102,-0.219,-0.102,0.314
-0.869,0.74,0.502,-0.869,0.502,0.74
-0.596,-0.123,-0.898,-0.898,-0.596,-0.123
0.529,0.218,0.142,0.142,0.218,0.529
-0.792,-0.577,-0.689,-0.792,-0.689,-0.577
0.583,0.641,-0.331,-0.331,0.583,0.641
-0.074,-0.444,-0.968,-0.968,-0.444,-0.074
-0.778,-0.82,0.924,-0.82,-0.778,0.924
-0.356,-0.405,-0.464,-0.464,-0.405,-0.356
-0.287,-0.494,-0.597,-0.597,-0.494,-0.287
-0.241,-0.207,0.929,-0.241,-0.207,0.929
0.485,0.953,0.831,0.485,0.831,0.953
-0.096,0.163,-0.035,-0.096,-0.035,0.163
-0.94,0.644,-0.127,-0.94,-0.127,0.644
0.591,-0.735,0.672,-0.735,0.591,0.672
-0.031,0.548,-0.95,-0.95,-0.031,0.548
0.905,0.133,-0.496,-0.496,0.133,0.905
0.398,0.852,-0.928,-0.928,0.398,0.852
0.207,0.891,0.828,0.207,0.828,0.891
-0.594,-0.464,-0.727,-0.727,-0.594,-0.464
0.038,-0.905,-0.161,-0.905,-0.161,0.038
-0.65,-0.943,-0.437,-0.943,-0.65,-0.437
0.495,-0.099,-0.747,-0.747,-0.099,0.495
0.273,0.454,0.542,0.273,0.454,0.542
-0.201,0.996,0.328,-0.201,0.328,0.996
-0.93,-0.466,-0.241,-0.93,-0.466,-0.241
0.521,-0.075,0.346,-0.075,0.346,0.521
-0.876,0.338,-0.125,-0.876,-0.125,0.338
0.767,0.554,0.926,0.554,0.767,0.926
-0.94,-0.653,0.986,-0.94,-0.653,0.986
0.349,-0.277,0.489,-0.277,0.349,0.489
0.383,-0.535,-0.073,-0.535,-0.073,0.383
0.818,-0.223,0.287,-0.223,0.287,0.818
-0.71,-0.231,-0.274,-0.71,-0.274,-0.231
0.526,0.042,0.842,0.042,0.526,0.842
-0.371,-0.448,-0.914,-0.914,-0.448,-0.371
-0.759,-0.085,0.618,-0.759,-0.085,0.618
-0.986,-0.318,-0.147,-0.986,-0.318,-0.147
-0.361,0.034,0.384,-0.361,0.034,0.384
-0.111,0.13,0.288,-0.111,0.13,0.288
0.276,0.301,-0.722,-0.722,0.276,0.301
0.12,0.559,-0.026,-0.026,0.12,0.559
0.566,0.494,0.429,0.429,0.494,0.566
0.742,0.211,0.061,0.061,0.211,0.742
-0.445,-0.718,0.625,-0.718,-0.445,0.625
-0.515,0.048,-0.168,-0.515,-0.168,0.048
0.528,-0.39,0.344,-0.39,0.344,0.528
-0.567,-0.047,-0.571,-0.571,-0.567,-0.047
-0.843,-0.292,0.012,-0.843,-0.292,0.012
-0.001,-0.632,0.443,-0.632,-0.001,0.443
0.598,-0.794,-0.326,-0.794,-0.326,0.598
0.383,-0.414,-0.023,-0.414,-0.023,0.383
0.934,-0.566,-0.802,-0.802,-0.566,0.934
-0.747,-0.939,-0.878,-0.939,-0.878,-0.747
-0.681,0.327,0.22,-0.681,0.22,0.327
-0.513,0.929,-0.811,-0.811,-0.513,0.929
-0.303,-0.582,0.512,-0.582,-0.303,0.512
0.355,0.386,-0.168,-0.168,0.355,0.386
-0.588,-0.671,-0.87,-0.87,-0.671,-0.588
0.538,0.996,-0.342,-0.342,0.538,0.996
-0.669,-0.674,0.233,-0.674,-0.669,0.233
0.813,-0.513,0.742,-0.513,0.742,0.813
-0.476,-0.898,0.889,-0.898,-0.476,0.889
-0.724,-0.245,-0.414,-0.724,-0.414,-0.245
0.435,0.093,0.74,0.093,0.435,0.74
-0.388,0.863,-0.524,-0.524,-0.388,0.863
0.838,-0.06,-0.606,-0.606,-0.06,0.838
0.853,0.791,0.858,0.791,0.853,0.858
-0.306,-0.405,-0.406,-0.406,-0.405,-0.306
0.861,-0.5,-0.171,-0.5,-0.171,0.861
-0.432,0.868,-0.175,-0.432,-0.175,0.868
0.974,0.05,0.728,0.05,0.728,0.974
0.408,0.856,-0.171,-0.171,0.408,0.856
0.184,0.128,-0.296,-0.296,0.128,0.184
-0.227,0.555,-0.223,-0.227,-0.223,0.555
0.57,-0.989,0.861,-0.989,0.57,0.861
0.756,-0.607,0.693,-0.607,0.693,0.756
-0.415,-0.867,0.617,-0.867,-0.415,0.617
-0.598,-0.826,-0.729,-0.826,-0.729,-0.598
0.737,-0.896,-0.679,-0.896,-0.679,0.737
-0.296,-0.13,0.178,-0.296,-0.13,0.178
0.864,-0.641,-0.27,-0.641,-0.27,0.864
0.728,-0.829,0.684,-0.829,0.684,0.728
0.41,0.552,0.327,0.327,0.41,0.552
0.781,0.473,-0.935,-0.935,0.473,0.781
0.097,-0.089,-0.308,-0.308,-0.089,0.097
-0.517,-0.859,-0.791,-0.859,-0.791,-0.517
0.003,-0.122,-0.174,-0.174,-0.122,0.003
0.204,-0.562,0.262,-0.562,0.204,0.262
0.334,-0.172,-0.979,-0.979,-0.172,0.334
0.288,0.001,-0.099,-0.099,0.001,0.288
0.924,0.244,-0.026,-0.026,0.244,0.924
-0.347,0.775,0.48,-0.347,0.48,0.775
0.033,-0.783,0.159,-0.783,0.033,0.159
-0.288,0.303,0.888,-0.288,0.303,0.888
-0.269,-0.026,-0.542,-0.542,-0.269,-0.026
-0.912,0.028,-0.66,-0.912,-0.66,0.028
-0.91,-0.057,-0.429,-0.91,-0.429,-0.057
-0.743,0.827,0.937,-0.743,0.827,0.937
0.73,-0.654,0.622,-0.654,0.622,0.73
0.301,0.883,0.332,0.301,0.332,0.883
-0.476,-0.984,-0.165,-0.984,-0.476,-0.165
0.253,0.403,0.869,0.253,0.403,0.869
0.365,-0.133,-0.966,-0.966,-0.133,0.365
0.31,0.822,-0.174,-0.174,0.31,0.822
-0.082,-0.199,-0.789,-0.789,-0.199,-0.082
0.832,-0.956,0.852,-0.956,0.832,0.852
0.437,-0.997,-0.678,-0.997,-0.678,0.437
0.329,-0.779,0.124,-0.779,0.124,0.329
-0.37,0.033,0.322,-0.37,0.033,0.322
-0.354,-0.283,-0.14,-0.354,-0.283,-0.14
-0.759,-0.566,0.644,-0.759,-0.566,0.644
-0.646,-0.564,-0.172,-0.646,-0.564,-0.172
-0.778,-0.675,0.784,-0.778,-0.675,0.784
-0.885,-0.946,0.369,-0.946,-0.885,0.369
0.976,-0.396,0.027,-0.396,0.027,0.976
-0.385,0.962,-0.277,-0.385,-0.277,0.962
-0.629,0.374,0.812,-0.629,0.374,0.812
0.385,0.619,0.422,0.385,0.422,0.619
0.196,0.817,-0.41,-0.41,0.196,0.817
-0.191,0.987,-0.687,-0.687,-0.191,0.987
-0.625,0.328,-0.773,-0.773,-0.625,0.328
-0.997,0.164,0.414,-0.997,0.164,0.414
-0.369,-0.385,-0.643,-0.643,-0.385,-0.369
-0.993,-0.094,-0.215,-0.993,-0.215,-0.094
0.492,-0.407,0.419,-0.407,0.419,0.492
-0.501,0.442,0.986,-0.501,0.442,0.986
0.07,-0.077,-0.178,-0.178,-0.077,0.07
-0.6,-0.298,0.277,-0.6,-0.298,0.277
0.432,-0.676,-0.474,-0.676,-0.474,0.432
