0.716,0.413,0.944,0.762,0.826,0.679
0.229,0.654,0.971,0.571,0.928,0.6
0.776,0.513,0.135,0.098,0.704,0.456
0.742,0.84,0.766,0.374,0.234,0.791
0.033,0.2,0.908,0.635,0.93,0.471
0.724,0.731,0.25,0.169,0.49,0.491
0.771,0.631,0.92,0.747,0.644,0.776
0.306,0.814,0.444,0.379,0.577,0.56
0.998,0.926,0.181,0.152,0.995,0.59
0.824,0.744,0.352,0.138,0.573,0.588
0.237,0.399,0.41,0.511,0.267,0.324
0.481,0.149,0.214,0.967,0.527,0.315
0.005,0.086,0.79,0.649,0.987,0.398
0.823,0.208,0.213,0.999,0.635,0.516
0.011,0.517,0.471,0.485,0.958,0.264
0.303,0.19,0.304,0.832,0.231,0.247
0.203,0.617,0.934,0.572,0.847,0.569
0.86,0.191,0.505,0.922,0.705,0.526
0.77,0.203,0.334,0.961,0.583,0.487
0.122,0.312,0.369,0.538,0.503,0.246
0.252,0.163,0.448,0.719,0.466,0.306
0.113,0.765,0.601,0.458,0.743,0.439
0.772,0.717,0.195,0.151,0.597,0.484
0.829,0.945,0.865,0.385,0.513,0.887
0.049,0.176,0.081,0.375,0.564,0.112
0.448,0.863,0.35,0.301,0.652,0.607
0.466,0.446,0.445,0.008,0.023,0.456
0.666,0.132,0.578,0.861,0.669,0.399
0.138,0.537,0.006,0.292,0.978,0.272
0.027,0.892,0.389,0.403,0.941,0.46
0.631,0.97,0.275,0.248,0.921,0.623
0.836,0.251,0.439,0.946,0.641,0.544
0.6,0.089,0.891,0.773,0.818,0.49
0.546,0.829,0.257,0.249,0.626,0.543
0.611,0.34,0.431,0.944,0.285,0.476
0.234,0.461,0.293,0.377,0.327,0.348
0.155,0.799,0.21,0.348,0.675,0.477
0.695,0.083,0.466,0.896,0.787,0.389
0.306,0.783,0.935,0.54,0.829,0.621
0.441,0.644,0.928,0.597,0.772,0.685
0.512,0.286,0.411,0.908,0.283,0.399
0.768,0.255,0.422,0.946,0.525,0.512
0.757,0.377,0.483,0.954,0.439,0.567
0.878,0.971,0.206,0.187,0.93,0.589
0.686,0.376,0.305,0.031,0.384,0.496
0.75,0.169,0.771,0.828,0.64,0.47
0.217,0.003,0.329,0.776,0.982,0.166
0.874,0.24,0.603,0.905,0.716,0.557
0.091,0.596,0.373,0.426,0.735,0.343
0.461,0.345,0.564,0.755,0.241,0.454
0.069,0.94,0.076,0.335,0.879,0.505
0.665,0.499,0.991,0.723,0.965,0.745
0.504,0.041,0.455,0.851,0.85,0.273
0.382,0.335,0.465,0.727,0.163,0.4
0.346,0.642,0.259,0.295,0.425,0.451
0.965,0.335,0.767,0.886,0.9,0.65
0.659,0.327,0.263,0.027,0.43,0.461
0.427,0.439,0.625,0.657,0.209,0.526
0.422,0.835,0.095,0.26,0.796,0.465
0.645,0.109,0.869,0.784,0.777,0.489
0.9,0.131,0.585,0.902,0.794,0.516
0.535,0.16,0.951,0.746,0.89,0.556
0.537,0.962,0.674,0.387,0.848,0.75
0.76,0.607,0.751,0.843,0.242,0.684
0.798,0.329,0.917,0.8,0.78,0.623
0.448,0.986,0.989,0.501,0.961,0.719
0.074,0.316,0.222,0.435,0.621,0.195
0.495,0.762,0.467,0.318,0.383,0.615
0.751,0.123,0.316,0.949,0.719,0.437
0.814,0.497,0.792,0.845,0.46,0.656
0.567,0.434,0.316,0.078,0.284,0.442
0.935,0.471,0.046,0.08,0.906,0.491
0.695,0.12,0.974,0.779,0.943,0.547
0.071,0.638,0.52,0.465,0.8,0.355
0.342,0.821,0.777,0.485,0.572,0.582
0.169,0.729,0.722,0.498,0.624,0.449
0.973,0.548,0.496,0.018,0.898,0.734
0.604,0.501,0.199,0.124,0.504,0.401
0.007,0.249,0.598,0.598,0.977,0.303
0.204,0.139,0.458,0.701,0.534,0.299
0.068,0.538,0.152,0.363,0.776,0.303
0.596,0.595,0.895,0.667,0.588,0.745
0.059,0.794,0.732,0.486,0.862,0.427
0.96,0.931,0.695,0.148,0.768,0.827
0.506,0.266,0.341,0.948,0.311,0.386
0.175,0.774,0.428,0.404,0.631,0.475
0.184,0.166,0.16,0.042,0.07,0.172
0.387,0.605,0.608,0.502,0.222,0.498
0.246,0.182,0.198,0.958,0.15,0.214
0.709,0.52,0.69,0.85,0.245,0.615
0.852,0.33,0.808,0.847,0.638,0.591
0.418,0.163,0.797,0.734,0.66,0.48
0.14,0.581,0.173,0.346,0.612,0.361
0.646,0.242,0.117,0.039,0.693,0.382
0.202,0.773,0.664,0.468,0.586,0.488
0.145,0.356,0.034,0.276,0.826,0.195
0.341,0.086,0.696,0.736,0.78,0.391
0.26,0.97,0.483,0.386,0.922,0.615
0.881,0.687,0.569,0.063,0.567,0.725
0.23,0.284,0.201,0.275,0.171,0.243
0.084,0.257,0.175,0.421,0.507,0.171
0.617,0.923,0.642,0.347,0.665,0.77
0.75,0.851,0.617,0.239,0.44,0.734
0.362,0.741,0.243,0.294,0.506,0.492
0.061,0.593,0.192,0.374,0.813,0.327
0.131,0.016,0.043,0.961,0.782,0.074
0.964,0.002,0.001,0,0.998,0.483
0.581,0.074,0.946,0.764,0.89,0.51
0.933,0.76,0.86,0.904,0.564,0.847
0.795,0.947,0.047,0.195,0.905,0.497
0.678,0.603,0.207,0.14,0.532,0.443
0.321,0.295,0.72,0.677,0.431,0.508
0.589,0.685,0.127,0.195,0.687,0.406
0.732,0.026,0.501,0.888,0.931,0.379
0.539,0.994,0.167,0.258,0.986,0.581
0.258,0.388,0.078,0.237,0.665,0.233
0.52,0.436,0.331,0.093,0.222,0.426
0.044,0.135,0.372,0.62,0.788,0.208
0.793,0.016,0.213,0.958,0.96,0.405
0.402,0.99,0.053,0.271,0.979,0.522
0.1,0.937,0.16,0.345,0.869,0.519
0.54,0.326,0.969,0.722,0.912,0.648
0.81,0.605,0.432,0.076,0.499,0.621
0.261,0.864,0.384,0.367,0.689,0.563
0.467,0.547,0.208,0.206,0.449,0.378
0.428,0.229,0.958,0.712,0.897,0.594
0.379,0.558,0.026,0.223,0.911,0.292
0.985,0.282,0.15,0.026,0.965,0.568
0.563,0.271,0.209,0.029,0.459,0.386
0.085,0.425,0.899,0.597,0.827,0.492
0.755,0.85,0.559,0.221,0.492,0.705
0.105,0.246,0.442,0.597,0.616,0.274
0.043,0.706,0.401,0.423,0.885,0.375
0.221,0.465,0.271,0.367,0.356,0.343
0.255,0.792,0.433,0.389,0.563,0.524
0.845,0.037,0.171,0.972,0.916,0.441
0.848,0.726,0.635,0.071,0.412,0.742
0.315,0.175,0.04,0.082,0.775,0.178
0.352,0.24,0.444,0.758,0.298,0.342
0.921,0.91,0.358,0.163,0.781,0.64
0.48,0.534,0.107,0.188,0.666,0.321
0.622,0.911,0.721,0.39,0.619,0.767
0.589,0.296,0.621,0.817,0.354,0.459
0.635,0.902,0.627,0.328,0.584,0.765
0.769,0.006,0.074,0.985,0.985,0.388
0.529,0.775,0.353,0.264,0.484,0.564
0.483,0.893,0.795,0.46,0.657,0.688
0.606,0.28,0.443,0.917,0.368,0.443
0.318,0.869,0.413,0.362,0.678,0.594
0.329,0.206,0.522,0.732,0.434,0.364
0.179,0.969,0.743,0.452,0.927,0.574
0.26,0.924,0.714,0.447,0.814,0.592
0.376,0.114,0.993,0.716,0.984,0.554
0.224,0.39,0.808,0.619,0.603,0.516
0.394,0.703,0.967,0.577,0.897,0.681
0.128,0.444,0.555,0.543,0.625,0.342
0.733,0.602,0.795,0.78,0.32,0.699
0.383,0.815,0.578,0.409,0.539,0.599
0.939,0.075,0.111,0.993,0.876,0.507
0.977,0.828,0.189,0.135,0.945,0.583
0.969,0.44,0.239,0.046,0.922,0.604
0.068,0.931,0.965,0.506,0.928,0.517
0.262,0.016,0.756,0.722,0.959,0.386
0.988,0.923,0.265,0.152,0.968,0.627
0.925,0.622,0.63,0.996,0.669,0.774
0.713,0.519,0.641,0.895,0.253,0.616
0.925,0.817,0.502,0.124,0.738,0.714
0.637,0.892,0.846,0.47,0.541,0.765
0.291,0.027,0.037,0.994,0.83,0.159
0.813,0.307,0.621,0.897,0.575,0.56
0.057,0.139,0.091,0.402,0.418,0.098
0.576,0.998,0.391,0.283,0.993,0.695
0.026,0.208,0.868,0.631,0.942,0.447
0.112,0.383,0.917,0.611,0.829,0.515
0.189,0.095,0.199,0.817,0.354,0.147
0.026,0.534,0.569,0.511,0.913,0.298
0.003,0.992,0.417,0.403,0.994,0.498
0.481,0.375,0.875,0.702,0.667,0.625
0.816,0.508,0.671,0.912,0.456,0.662
0.584,0.656,0.02,0.186,0.941,0.338
0.683,0.221,0.859,0.787,0.693,0.54
0.675,0.787,0.117,0.195,0.741,0.452
0.644,0.518,0.959,0.714,0.843,0.738
0.263,0.104,0.643,0.716,0.722,0.374
0.086,0.428,0.995,0.604,0.989,0.541
0.569,0.011,0.103,0.973,0.962,0.29
0.209,0.312,0.796,0.637,0.59,0.503
0.055,0.185,0.137,0.438,0.542,0.12
0.224,0.004,0.58,0.73,0.986,0.292
0.811,0.21,0.055,0.034,0.873,0.433
0.362,0.367,0.968,0.665,0.904,0.665
0.694,0.222,0.651,0.849,0.515,0.458
0.951,0.622,0.956,0.831,0.791,0.789
0.495,0.096,0.733,0.771,0.768,0.415
0.908,0.295,0.69,0.893,0.769,0.602
0.447,0.864,0.804,0.476,0.605,0.656
0.875,0.286,0.644,0.899,0.702,0.581
0.088,0.411,0.245,0.414,0.647,0.25
0.727,0.271,0.628,0.87,0.457,0.499
0.642,0.968,0.574,0.305,0.86,0.771
0.958,0.998,0.409,0.178,0.993,0.704
0.894,0.752,0.478,0.11,0.662,0.686
0.335,0.38,0.12,0.196,0.52,0.25
0.396,0.746,0.166,0.267,0.636,0.456
0.2,0.51,0.897,0.593,0.772,0.549
0.569,0.142,0.163,0.992,0.601,0.356
0.519,0.836,0.542,0.345,0.491,0.678
0.656,0.386,0.607,0.864,0.282,0.521
0.787,0.486,0.87,0.797,0.596,0.678
0.048,0.139,0.307,0.608,0.73,0.178
0.145,0.634,0.305,0.388,0.628,0.39
0.603,0.883,0.077,0.225,0.84,0.48
0.077,0.342,0.052,0.319,0.736,0.197
0.997,0.128,0.028,0.017,0.994,0.513
0.663,0.287,0.716,0.813,0.43,0.502
0.961,0.811,0.988,0.808,0.881,0.9
0.107,0.043,0.852,0.68,0.904,0.448
0.051,0.543,0.275,0.409,0.828,0.297
0.901,0.472,0.055,0.082,0.885,0.478
0.011,0.674,0.783,0.524,0.972,0.397
0.06,0.346,0.816,0.604,0.863,0.438
0.667,0.157,0.45,0.904,0.619,0.412
0.233,0.198,0.778,0.677,0.594,0.488
0.437,0.102,0.677,0.764,0.738,0.39
0.904,0.647,0.917,0.825,0.619,0.782
0.426,0.791,0.52,0.376,0.466,0.609
0.775,0.324,0.804,0.823,0.55,0.564
0.017,0.479,0.48,0.5,0.932,0.249
0.26,0.953,0.579,0.41,0.881,0.607
0.415,0.865,0.697,0.438,0.625,0.64
0.427,0.52,0.331,0.249,0.222,0.426
0.873,0.625,0.17,0.108,0.735,0.522
0.318,0.358,0.64,0.646,0.336,0.479
0.497,0.274,0.532,0.811,0.32,0.403
0.785,0.898,0.367,0.202,0.722,0.633
0.157,0.777,0.132,0.327,0.71,0.455
0.363,0.297,0.8,0.689,0.557,0.549
0.889,0.543,0.292,0.07,0.729,0.591
0.178,0.153,0.627,0.675,0.608,0.39
0.525,0.828,0.403,0.285,0.553,0.615
0.287,0.194,0.151,0.053,0.311,0.219
0.31,0.38,0.158,0.219,0.413,0.269
0.231,0.439,0.781,0.604,0.557,0.506
0.216,0.048,0.489,0.73,0.821,0.269
0.226,0.077,0.122,0.95,0.492,0.152
0.658,0.288,0.408,0.946,0.391,0.473
0.167,0.387,0.505,0.558,0.503,0.336
0.464,0.562,0.461,0.328,0.103,0.512
0.2,0.714,0.422,0.405,0.562,0.457
0.482,0.759,0.69,0.458,0.365,0.621
0.768,0.652,0.348,0.121,0.475,0.558
0.598,0.654,0.079,0.183,0.784,0.367
0.764,0.085,0.196,0.973,0.8,0.425
0.214,0.547,0.208,0.33,0.449,0.378
0.119,0.669,0.938,0.555,0.869,0.529
0.106,0.352,0.836,0.611,0.775,0.471
0.451,0.165,0.722,0.752,0.628,0.444
0.801,0.929,0.038,0.191,0.921,0.484
0.79,0.388,0.139,0.064,0.701,0.465
0.204,0.751,0.545,0.437,0.573,0.478
0.415,0.331,0.059,0.127,0.751,0.237
0.591,0.504,0.889,0.704,0.634,0.697
0.007,0.963,0.461,0.412,0.986,0.485
0.143,0.487,0.241,0.381,0.546,0.315
0.84,0.923,0.879,0.412,0.35,0.882
0.601,0.265,0.665,0.807,0.43,0.465
0.183,0.192,0.472,0.661,0.441,0.328
0.592,0.401,0.73,0.763,0.379,0.566
0.384,0.539,0.992,0.624,0.974,0.688
0.882,0.44,0.034,0.08,0.926,0.458
0.86,0.806,0.737,0.093,0.305,0.799
0.887,0.442,0.994,0.801,0.979,0.718
0.019,0.699,0.237,0.387,0.947,0.359
0.651,0.932,0.405,0.256,0.795,0.669
0.998,0.703,0.916,0.88,0.987,0.851
0.111,0.994,0.857,0.474,0.987,0.553
0.472,0.678,0.74,0.539,0.34,0.606
0.115,0.339,0.725,0.605,0.726,0.42
0.094,0.442,0.729,0.575,0.772,0.412
0.362,0.977,0.629,0.406,0.93,0.67
0.501,0.39,0.512,0.818,0.135,0.451
0.488,0.177,0.918,0.737,0.819,0.548
0.038,0.444,0.163,0.385,0.842,0.241
0.902,0.462,0.231,0.057,0.774,0.567
0.998,0.205,0.645,0.908,0.995,0.602
0.873,0.209,0.112,0.021,0.773,0.493
0.616,0.393,0.367,0.017,0.253,0.492
0.606,0.071,0.212,0.956,0.79,0.338
0.571,0.043,0.918,0.767,0.911,0.481
0.992,0.715,0.875,0.904,0.945,0.853
0.722,0.313,0.495,0.926,0.424,0.518
0.145,0.23,0.176,0.394,0.227,0.188
0.734,0.273,0.101,0.045,0.758,0.418
0.518,0.492,0.912,0.677,0.705,0.702
0.06,0.653,0.698,0.512,0.842,0.379
0.591,0.832,0.084,0.22,0.817,0.458
0.636,0.338,0.947,0.748,0.852,0.643
0.795,0.759,0.273,0.155,0.56,0.534
0.446,0.786,0.725,0.47,0.443,0.616
0.461,0.152,0.917,0.734,0.822,0.535
0.329,0.239,0.415,0.752,0.269,0.327
0.705,0.325,0.347,0.99,0.392,0.515
0.274,0.375,0.128,0.235,0.491,0.252
0.378,0.765,0.253,0.293,0.521,0.509
0.719,0.243,0.891,0.789,0.748,0.567
0.696,0.33,0.208,0.042,0.54,0.452
0.744,0.382,0.75,0.831,0.424,0.566
0.67,0.657,0.92,0.675,0.622,0.789
0.592,0.126,0.878,0.77,0.755,0.502
0.398,0.46,0.255,0.217,0.287,0.358
0.324,0.793,0.711,0.471,0.531,0.559
0.668,0.599,0.241,0.14,0.47,0.455
0.386,0.769,0.512,0.388,0.453,0.578
0.424,0.132,0.772,0.743,0.708,0.452
0.078,0.685,0.851,0.536,0.832,0.464
0.543,0.273,0.889,0.74,0.735,0.581
0.948,0.523,0.59,0.974,0.803,0.736
0.363,0.382,0.239,0.189,0.23,0.311
0.383,0.395,0.86,0.662,0.63,0.621
0.695,0.057,0.68,0.837,0.848,0.376
0.147,0.079,0.433,0.699,0.691,0.256
0.54,0.52,0.392,0.144,0.159,0.466
0.936,0.427,0.739,0.898,0.799,0.682
0.015,0.948,0.253,0.376,0.969,0.482
0.681,0.529,0.936,0.729,0.761,0.733
0.684,0.336,0.34,0.998,0.355,0.51
0.387,0.745,0.543,0.406,0.412,0.566
0.731,0.375,0.068,0.077,0.83,0.399
0.597,0.457,0.33,0.079,0.288,0.464
0.734,0.164,0.389,0.934,0.635,0.449
0.152,0.117,0.656,0.677,0.697,0.387
0.52,0.682,0.429,0.273,0.285,0.556
0.416,0.181,0.571,0.767,0.519,0.376
0.959,0.993,0.33,0.175,0.979,0.662
0.425,0.757,0.669,0.456,0.406,0.591
0.752,0.285,0.128,0.042,0.709,0.44
0.764,0.161,0.057,0.025,0.861,0.411
0.184,0.303,0.364,0.556,0.328,0.274
0.128,0.968,0.559,0.419,0.929,0.548
0.735,0.193,0.198,0.998,0.584,0.464
0.126,0.285,0.641,0.615,0.671,0.384
0.013,0.898,0.916,0.503,0.972,0.465
0.406,0.305,0.512,0.748,0.253,0.409
0.387,0.734,0.963,0.566,0.886,0.675
0.852,0.264,0.836,0.838,0.665,0.558
0.999,0.632,0.972,0.846,0.995,0.816
0.069,0.24,0.533,0.605,0.771,0.301
0.679,0.208,0.134,0.023,0.67,0.407
0.2,0.088,0.841,0.691,0.811,0.464
0.782,0.809,0.784,0.346,0.066,0.796
0.073,0.858,0.043,0.327,0.905,0.451
0.262,0.825,0.688,0.459,0.617,0.544
0.628,0.379,0.912,0.745,0.752,0.646
0.248,0.573,0.502,0.464,0.396,0.411
0.124,0.324,0.418,0.553,0.542,0.271
0.948,0.418,0.754,0.894,0.836,0.683
0.508,0.839,0.879,0.518,0.605,0.694
0.647,0.759,0.644,0.329,0.193,0.702
0.816,0.057,0.252,0.957,0.869,0.437
0.626,0.115,0.2,0.972,0.69,0.371
0.165,0.577,0.834,0.564,0.67,0.5
0.735,0.608,0.565,0.042,0.243,0.65
0.293,0.358,0.637,0.635,0.37,0.465
0.089,0.635,0.696,0.517,0.773,0.392
0.125,0.684,0.75,0.518,0.714,0.438
0.361,0.915,0.261,0.308,0.794,0.588
0.169,0.691,0.284,0.37,0.607,0.43
0.202,0.061,0.07,0.989,0.536,0.132
0.7,0.438,0.968,0.749,0.892,0.703
0.763,0.645,0.765,0.831,0.203,0.705
0.108,0.15,0.069,0.253,0.37,0.11
0.501,0.024,0.11,0.97,0.909,0.263
0.026,0.996,0.213,0.365,0.992,0.511
0.686,0.304,0.114,0.055,0.715,0.4
0.99,0.58,0.836,0.896,0.953,0.785
0.015,0.168,0.147,0.477,0.836,0.092
0.079,0.716,0.824,0.524,0.825,0.451
0.979,0.829,0.442,0.12,0.927,0.711
0.086,0.842,0.732,0.476,0.815,0.464
0.037,0.464,0.333,0.449,0.852,0.251
0.792,0.599,0.619,0.983,0.317,0.696
0.624,0.886,0.749,0.413,0.535,0.755
0.339,0.261,0.111,0.11,0.507,0.225
0.764,0.317,0.501,0.931,0.486,0.541
0.244,0.63,0.846,0.56,0.662,0.545
0.035,0.042,0.654,0.665,0.898,0.345
0.523,0.798,0.408,0.284,0.491,0.603
0.982,0.18,0.643,0.904,0.957,0.581
0.783,0.759,0.234,0.159,0.558,0.509
0.971,0.028,0.169,0.975,0.944,0.5
0.87,0.759,0.256,0.137,0.703,0.563
0.269,0.422,0.67,0.603,0.427,0.47
0.1,0.97,0.906,0.488,0.935,0.535
0.216,0.152,0.038,0.107,0.701,0.127
0.158,0.45,0.909,0.602,0.805,0.534
0.488,0.347,0.193,0.087,0.433,0.341
1,0.94,0.626,0.14,1,0.813
0.25,0.962,0.385,0.365,0.904,0.606
0.46,0.768,0.742,0.486,0.399,0.614
0.183,0.169,0.751,0.671,0.633,0.46
0.244,0.061,0.643,0.719,0.827,0.352
0.589,0.44,0.52,0.911,0.153,0.515
0.066,0.056,0.507,0.67,0.801,0.282
0.496,0.431,0.43,0.003,0.071,0.463
0.816,0.822,0.755,0.182,0.158,0.789
0.656,0.976,0.755,0.385,0.87,0.816
0.519,0.192,0.4,0.894,0.46,0.356
0.377,0.003,0.469,0.8,0.987,0.236
0.478,0.695,0.208,0.241,0.539,0.451
0.16,0.007,0.769,0.7,0.982,0.388
0.874,0.632,0.971,0.786,0.854,0.802
0.486,0.469,0.233,0.155,0.352,0.36
0.513,0.567,0.558,0.472,0.059,0.54
0.713,0.935,0.198,0.217,0.85,0.567
0.599,0.112,0.661,0.815,0.71,0.387
0.46,0.571,0.583,0.516,0.129,0.522
0.977,0.924,0.973,0.846,0.535,0.951
0.496,0.928,0.551,0.355,0.75,0.712
0.28,0.191,0.287,0.821,0.201,0.239
0.799,0.125,0.924,0.807,0.84,0.525
0.489,0.244,0.16,0.043,0.507,0.325
0.548,0.165,0.766,0.773,0.646,0.466
0.508,0.019,0.85,0.765,0.956,0.435
0.491,0.578,0.03,0.193,0.901,0.304
0.318,0.437,0.571,0.588,0.285,0.445
0.449,0.468,0.455,0.386,0.021,0.459
0.309,0.729,0.52,0.417,0.437,0.519
0.081,0.343,0.152,0.378,0.618,0.212
0.134,0.67,0.029,0.306,0.917,0.35
0.862,0.394,0.514,0.957,0.629,0.628
0.185,0.865,0.484,0.407,0.716,0.525
0.16,0.166,0.829,0.665,0.676,0.495
0.933,0.663,0.873,0.87,0.668,0.798
0.826,0.99,0.372,0.211,0.969,0.681
0.489,0.968,0.296,0.285,0.913,0.632
0.359,0.995,0.774,0.442,0.985,0.677
0.122,0.252,0.633,0.624,0.677,0.378
0.877,0.491,0.07,0.087,0.852,0.474
0.051,0.916,0.952,0.507,0.904,0.502
0.648,0.83,0.086,0.207,0.812,0.458
0.575,0.518,0.843,0.696,0.509,0.681
0.425,0.475,0.452,0.423,0.056,0.45
0.197,0.852,0.794,0.485,0.689,0.525
0.593,0.139,0.756,0.789,0.689,0.448
0.242,0.861,0.189,0.32,0.707,0.525
0.5,0.621,0.407,0.261,0.22,0.514
0.562,0.881,0.221,0.247,0.735,0.551
0.411,0.27,0.838,0.708,0.637,0.554
0.463,0.017,0.329,0.883,0.929,0.24
0.801,0.372,0.699,0.873,0.519,0.587
0.318,0.899,0.485,0.381,0.742,0.609
0.904,0.197,0.05,0.029,0.895,0.477
0.632,0.37,0.803,0.768,0.524,0.587
0.297,0.151,0.541,0.729,0.564,0.346
0.574,0.085,0.142,0.981,0.742,0.329
0.015,0.804,0.02,0.334,0.963,0.41
0.747,0.445,0.161,0.081,0.645,0.454
0.587,0.153,0.37,0.917,0.586,0.37
0.088,0.969,0.343,0.382,0.934,0.529
0.488,0.683,0.698,0.512,0.258,0.593
0.875,0.54,0.81,0.866,0.573,0.708
0.162,0.089,0.069,0.036,0.403,0.116
